asin,review_count,fake_count,real_count,fake_rate
B00853F6ZS,7,3,4,0.42857142857142855
B008TGMJQA,7,3,4,0.42857142857142855
B00NJ6H2TE,7,3,4,0.42857142857142855
B00OK6YMSG,7,3,4,0.42857142857142855
B00U52GXX6,7,3,4,0.42857142857142855
B00XDB3QTA,7,3,4,0.42857142857142855
B00YQTQ9I8,7,3,4,0.42857142857142855
B0105WF7NC,7,3,4,0.42857142857142855
B01CNQINDY,7,3,4,0.42857142857142855
B01F65SZ5U,7,3,4,0.42857142857142855
B01GJF555O,7,3,4,0.42857142857142855
B01GOWKAD4,7,3,4,0.42857142857142855
B01H6QBHYI,7,3,4,0.42857142857142855
B01LYEOHLD,7,3,4,0.42857142857142855
B01N2RZ8XL,7,3,4,0.42857142857142855
B074CQC2NG,7,3,4,0.42857142857142855
B0756CF51C,7,3,4,0.42857142857142855
B077VQSHM6,7,3,4,0.42857142857142855
B07FKVTYJX,7,3,4,0.42857142857142855
B07JZGQCSX,7,3,4,0.42857142857142855
B07SZS85DG,7,3,4,0.42857142857142855
B07V396PR2,7,3,4,0.42857142857142855
B07X3G8HG3,7,3,4,0.42857142857142855
B083SCVG16,7,3,4,0.42857142857142855
B086TYTDG2,7,3,4,0.42857142857142855
B092Z6B3GR,7,3,4,0.42857142857142855
B099TPM7BN,7,3,4,0.42857142857142855
B09V531KGS,7,3,4,0.42857142857142855
B000HUNBXG,7,2,5,0.2857142857142857
B000I1CFC2,7,2,5,0.2857142857142857
B000OV40LA,7,2,5,0.2857142857142857
B001540XWK,7,2,5,0.2857142857142857
B001TKE47A,7,2,5,0.2857142857142857
B002BPY7H4,7,2,5,0.2857142857142857
B005FMUBLG,7,2,5,0.2857142857142857
B00GE9SQ5C,7,2,5,0.2857142857142857
B00LWHUJLU,7,2,5,0.2857142857142857
B00R8LI7ZO,7,2,5,0.2857142857142857
B00XTW44GM,7,2,5,0.2857142857142857
B00ZASJKNA,7,2,5,0.2857142857142857
B018IU1KK2,7,2,5,0.2857142857142857
B01G1F7HAS,7,2,5,0.2857142857142857
B01GCEQTA2,7,2,5,0.2857142857142857
B01GU9TE56,7,2,5,0.2857142857142857
B01L2SQCC8,7,2,5,0.2857142857142857
B01LFO6IZK,7,2,5,0.2857142857142857
B01MAX1XPV,7,2,5,0.2857142857142857
B06XJR3BBX,7,2,5,0.2857142857142857
B0744MPS7P,7,2,5,0.2857142857142857
B0756WQCV5,7,2,5,0.2857142857142857
B076LKL1XY,7,2,5,0.2857142857142857
B077D3MNHF,7,2,5,0.2857142857142857
B07CT3Z8FV,7,2,5,0.2857142857142857
B07FZ4BBB2,7,2,5,0.2857142857142857
B07VN4BKZB,7,2,5,0.2857142857142857
B07ZQ8ZPC7,7,2,5,0.2857142857142857
B0837NJT25,7,2,5,0.2857142857142857
B084Z5WGKD,7,2,5,0.2857142857142857
B085QLNZVL,7,2,5,0.2857142857142857
B089LN7X8Y,7,2,5,0.2857142857142857
B08HLZD1NQ,7,2,5,0.2857142857142857
B08K41B227,7,2,5,0.2857142857142857
B08LMST1N9,7,2,5,0.2857142857142857
B08M256NMN,7,2,5,0.2857142857142857
B001MP47WE,7,1,6,0.14285714285714285
B0026DE7NK,7,1,6,0.14285714285714285
B0070IAT38,7,1,6,0.14285714285714285
B00GX1RFEY,7,1,6,0.14285714285714285
B00NFV1564,7,1,6,0.14285714285714285
B00SGCP90A,7,1,6,0.14285714285714285
B0113GT5Q4,7,1,6,0.14285714285714285
B01GFEMKES,7,1,6,0.14285714285714285
B01I6T83QE,7,1,6,0.14285714285714285
B06WW8SB4S,7,1,6,0.14285714285714285
B071F82KR7,7,1,6,0.14285714285714285
B071R5JBLF,7,1,6,0.14285714285714285
B078Z6MGVW,7,1,6,0.14285714285714285
B07LBZZSMR,7,1,6,0.14285714285714285
B07YQXH9M6,7,1,6,0.14285714285714285
B0836X3MLZ,7,1,6,0.14285714285714285
B08PLFZB89,7,1,6,0.14285714285714285
B09CLJ1BVP,7,1,6,0.14285714285714285
B000OQFVLS,7,0,7,0.0
B0045QGYNM,7,0,7,0.0
B00U8TBOYO,7,0,7,0.0
B01CBANZKI,7,0,7,0.0
B06XBDYQKB,7,0,7,0.0
B074FST3SZ,7,0,7,0.0
B004PB8IKO,6,6,0,1.0
B00S5LB08W,6,6,0,1.0
B089RLLT5C,6,6,0,1.0
B08HZ5Y8RY,6,6,0,1.0
B009OMF8EI,6,5,1,0.8333333333333334
B00ITNNI4K,6,5,1,0.8333333333333334
B00PJ8H8WG,6,5,1,0.8333333333333334
B00YD19W60,6,5,1,0.8333333333333334
B00YI9XO8Y,6,5,1,0.8333333333333334
B00Z9YZ4S0,6,5,1,0.8333333333333334
B013GOZAGU,6,5,1,0.8333333333333334
B019NXCBZ6,6,5,1,0.8333333333333334
B075GK4249,6,5,1,0.8333333333333334
B075Z3MGH8,6,5,1,0.8333333333333334
B075ZL77CY,6,5,1,0.8333333333333334
B07QFWBRB4,6,5,1,0.8333333333333334
B07WVVXZG9,6,5,1,0.8333333333333334
B088LTKF7K,6,5,1,0.8333333333333334
B000XQO84A,6,4,2,0.6666666666666666
B001A1NJOM,6,4,2,0.6666666666666666
B001T88N0G,6,4,2,0.6666666666666666
B00KECQ8BY,6,4,2,0.6666666666666666
B00KUQFY3C,6,4,2,0.6666666666666666
B00KVO2JWC,6,4,2,0.6666666666666666
B00Q5V41NK,6,4,2,0.6666666666666666
B013L9TX22,6,4,2,0.6666666666666666
B016YH0REG,6,4,2,0.6666666666666666
B0190JGPZA,6,4,2,0.6666666666666666
B01AHJY50Y,6,4,2,0.6666666666666666
B01DGWYQCG,6,4,2,0.6666666666666666
B01ETV11XU,6,4,2,0.6666666666666666
B01GGEVW14,6,4,2,0.6666666666666666
B01LMXWJOI,6,4,2,0.6666666666666666
B01M7YUZJO,6,4,2,0.6666666666666666
B01MT3CBB6,6,4,2,0.6666666666666666
B073JVPHLT,6,4,2,0.6666666666666666
B079YGNFRV,6,4,2,0.6666666666666666
B07DWL5113,6,4,2,0.6666666666666666
B07G5KYHM4,6,4,2,0.6666666666666666
B07HBVV2NN,6,4,2,0.6666666666666666
B07MMMKW9W,6,4,2,0.6666666666666666
B07RP7MW3T,6,4,2,0.6666666666666666
B07RQWRZS4,6,4,2,0.6666666666666666
B07TYH6R6Z,6,4,2,0.6666666666666666
B08342TDL2,6,4,2,0.6666666666666666
B001CCLK3G,6,3,3,0.5
B002CVTVW8,6,3,3,0.5
B004CGBN0Y,6,3,3,0.5
B008PUU6RY,6,3,3,0.5
B00CCJDF1S,6,3,3,0.5
B00CF2P7AY,6,3,3,0.5
B00JLH4NF6,6,3,3,0.5
B00K70U7NI,6,3,3,0.5
B00N5IBEAY,6,3,3,0.5
B00NPF64L6,6,3,3,0.5
B00OM8KWDQ,6,3,3,0.5
B00RAMAHA4,6,3,3,0.5
B00RYGTT2S,6,3,3,0.5
B00STUJ1Y4,6,3,3,0.5
B00UAEXPL2,6,3,3,0.5
B00UB7D60I,6,3,3,0.5
B010HW5HV2,6,3,3,0.5
B0116F1YJI,6,3,3,0.5
B014SRAOVK,6,3,3,0.5
B015YEZ7Z4,6,3,3,0.5
B019OAIT22,6,3,3,0.5
B01A1X8O1C,6,3,3,0.5
B01E6B0IT6,6,3,3,0.5
B01H3B7JNO,6,3,3,0.5
B01LCXJG26,6,3,3,0.5
B01LX0ARU4,6,3,3,0.5
B01LXTUFBT,6,3,3,0.5
B01MSMPDNH,6,3,3,0.5
B074NDQ4H3,6,3,3,0.5
B075H32N7L,6,3,3,0.5
B07CSKC6QJ,6,3,3,0.5
B07DLF8HKR,6,3,3,0.5
B07F1S64GC,6,3,3,0.5
B07FNH8C5C,6,3,3,0.5
B07JWFTZLS,6,3,3,0.5
B07KQ1T9B8,6,3,3,0.5
B07L89T5GX,6,3,3,0.5
B07Q3TV77S,6,3,3,0.5
B07RVN4X51,6,3,3,0.5
B07TFD7Z2Y,6,3,3,0.5
B07THX27HJ,6,3,3,0.5
B07YHNWHSJ,6,3,3,0.5
B07YWS7XF4,6,3,3,0.5
B07YZ72ZYL,6,3,3,0.5
B07ZDM4RH2,6,3,3,0.5
B08DKL47BR,6,3,3,0.5
B08DL367RV,6,3,3,0.5
B08G4W8BH9,6,3,3,0.5
B08LVVTVF5,6,3,3,0.5
B08QFFG8BL,6,3,3,0.5
B08QYNB38L,6,3,3,0.5
B08YN59SQG,6,3,3,0.5
B0007D5DS4,6,2,4,0.3333333333333333
B001MKRQBS,6,2,4,0.3333333333333333
B00326GR9W,6,2,4,0.3333333333333333
B005S5GUXS,6,2,4,0.3333333333333333
B005U5KU46,6,2,4,0.3333333333333333
B006OO0CG8,6,2,4,0.3333333333333333
B007CMT6TA,6,2,4,0.3333333333333333
B00BX4E5Y4,6,2,4,0.3333333333333333
B00HI11M2O,6,2,4,0.3333333333333333
B00K0R8NWK,6,2,4,0.3333333333333333
B00KBYQDI8,6,2,4,0.3333333333333333
B00PMUTNOM,6,2,4,0.3333333333333333
B00VIYHWUS,6,2,4,0.3333333333333333
B0176PV46K,6,2,4,0.3333333333333333
B01BH8FGA2,6,2,4,0.3333333333333333
B01EADVNJE,6,2,4,0.3333333333333333
B01GDYH3RE,6,2,4,0.3333333333333333
B01GQUOE8G,6,2,4,0.3333333333333333
B01HT75KHE,6,2,4,0.3333333333333333
B01IA95GV0,6,2,4,0.3333333333333333
B01L2NM25Y,6,2,4,0.3333333333333333
B01M2BWVTI,6,2,4,0.3333333333333333
B01MTD1F2Q,6,2,4,0.3333333333333333
B01N00UFDV,6,2,4,0.3333333333333333
B01N1G4YNL,6,2,4,0.3333333333333333
B06Y6Q2C7B,6,2,4,0.3333333333333333
B071YHK7LQ,6,2,4,0.3333333333333333
B07345F1BX,6,2,4,0.3333333333333333
B073FF88W4,6,2,4,0.3333333333333333
B075WF94X4,6,2,4,0.3333333333333333
B076JLNGS5,6,2,4,0.3333333333333333
B076Z7K7ML,6,2,4,0.3333333333333333
B077D14SQZ,6,2,4,0.3333333333333333
B07CTD3T77,6,2,4,0.3333333333333333
B07DQLFPW1,6,2,4,0.3333333333333333
B07FVM1VQ1,6,2,4,0.3333333333333333
B07GZ9H8MM,6,2,4,0.3333333333333333
B07HB585KG,6,2,4,0.3333333333333333
B07HC84V8D,6,2,4,0.3333333333333333
B07KYWYWM5,6,2,4,0.3333333333333333
B07N1WK985,6,2,4,0.3333333333333333
B07Q69KHDK,6,2,4,0.3333333333333333
B07V59PMG2,6,2,4,0.3333333333333333
B07VHHC8GX,6,2,4,0.3333333333333333
B07W7H1PKK,6,2,4,0.3333333333333333
B0828V3LH2,6,2,4,0.3333333333333333
B082F5VZ4S,6,2,4,0.3333333333333333
B083NW3W4J,6,2,4,0.3333333333333333
B084JCXT21,6,2,4,0.3333333333333333
B0896YL6Y5,6,2,4,0.3333333333333333
B08HWB3LFT,6,2,4,0.3333333333333333
B08LDL3ZHD,6,2,4,0.3333333333333333
B08LQSYNZV,6,2,4,0.3333333333333333
B08R8YGQX1,6,2,4,0.3333333333333333
B08S1LWF9V,6,2,4,0.3333333333333333
B08SJBD8CQ,6,2,4,0.3333333333333333
B09325C5XY,6,2,4,0.3333333333333333
B09533Q4T9,6,2,4,0.3333333333333333
B0977T7RVW,6,2,4,0.3333333333333333
B0BGN62HJN,6,2,4,0.3333333333333333
B0018P1YOM,6,1,5,0.16666666666666666
B004LU08TI,6,1,5,0.16666666666666666
B006GDQL44,6,1,5,0.16666666666666666
B006YUIWKA,6,1,5,0.16666666666666666
B007CM4EQU,6,1,5,0.16666666666666666
B00L62HMQG,6,1,5,0.16666666666666666
B019117NQC,6,1,5,0.16666666666666666
B01A0B9MRU,6,1,5,0.16666666666666666
B01FSZQY10,6,1,5,0.16666666666666666
B01G7SKNC8,6,1,5,0.16666666666666666
B01H7RV5U2,6,1,5,0.16666666666666666
B01HPD37K4,6,1,5,0.16666666666666666
B01IAI4SAQ,6,1,5,0.16666666666666666
B01N5GPXG2,6,1,5,0.16666666666666666
B06XD7WFDC,6,1,5,0.16666666666666666
B06ZY7LQW3,6,1,5,0.16666666666666666
B071J1PBQ6,6,1,5,0.16666666666666666
B07234JV3W,6,1,5,0.16666666666666666
B072C4S5T3,6,1,5,0.16666666666666666
B0772SHLCB,6,1,5,0.16666666666666666
B0798PN6DD,6,1,5,0.16666666666666666
B07BF6VBNT,6,1,5,0.16666666666666666
B07CZSFHZM,6,1,5,0.16666666666666666
B07GLFZ97D,6,1,5,0.16666666666666666
B07L5QVV6W,6,1,5,0.16666666666666666
B07MHLZ3ZH,6,1,5,0.16666666666666666
B07MTTRDFQ,6,1,5,0.16666666666666666
B07QPFYT5M,6,1,5,0.16666666666666666
B07QYY6W2T,6,1,5,0.16666666666666666
B07SQXRRZ3,6,1,5,0.16666666666666666
B07V1W4597,6,1,5,0.16666666666666666
B07V24CZ9T,6,1,5,0.16666666666666666
B07W11NLFS,6,1,5,0.16666666666666666
B07XCYW1L6,6,1,5,0.16666666666666666
B07YZ7JG6Z,6,1,5,0.16666666666666666
B07ZT65QVG,6,1,5,0.16666666666666666
B0871FDQR2,6,1,5,0.16666666666666666
B08NVJTZH8,6,1,5,0.16666666666666666
B08ZYXV85F,6,1,5,0.16666666666666666
B095XFSK8W,6,1,5,0.16666666666666666
B098F3314C,6,1,5,0.16666666666666666
B09NMD1MSM,6,1,5,0.16666666666666666
B0B4J36P7F,6,1,5,0.16666666666666666
B0052KBW28,6,0,6,0.0
B009G4BYX8,6,0,6,0.0
B00YE34CLC,6,0,6,0.0
B01EWACUE2,6,0,6,0.0
B01M1LB9A3,6,0,6,0.0
B071YPRG4C,6,0,6,0.0
B074W1M23V,6,0,6,0.0
B07HH18JK6,6,0,6,0.0
B08393CSHT,6,0,6,0.0
B08M9GJXR6,6,0,6,0.0
B08P1YLBVH,6,0,6,0.0
B09Z7F9B16,6,0,6,0.0
B00756SMTS,5,5,0,1.0
B00B1O8AYC,5,5,0,1.0
B00N6WHTRG,5,5,0,1.0
B00OPEASFO,5,5,0,1.0
B00V5YFCVM,5,5,0,1.0
B012KLHGNK,5,5,0,1.0
B01FDO0GNI,5,5,0,1.0
B01FEO69PG,5,5,0,1.0
B077F49LF5,5,5,0,1.0
B084XRQLMT,5,5,0,1.0
B08CTGG2RP,5,5,0,1.0
B09NKFQL53,5,5,0,1.0
B09V81J6NZ,5,5,0,1.0
B09VY96RBZ,5,5,0,1.0
B0B18CG44R,5,5,0,1.0
B000067E30,5,4,1,0.8
B001JTGO7Y,5,4,1,0.8
B009NGDFSG,5,4,1,0.8
B00LYRDJL0,5,4,1,0.8
B00M0FMEZM,5,4,1,0.8
B00NCBX6AK,5,4,1,0.8
B00NZUK3E0,5,4,1,0.8
B00O2FGBJS,5,4,1,0.8
B00XWNLIWG,5,4,1,0.8
B015WVW8EW,5,4,1,0.8
B017JSZKGY,5,4,1,0.8
B01B5X8BJ2,5,4,1,0.8
B01D2IO4BC,5,4,1,0.8
B01GLTUKKS,5,4,1,0.8
B06ZZM6C88,5,4,1,0.8
B071CK69W2,5,4,1,0.8
B07DCTHW5L,5,4,1,0.8
B07DY1RDQR,5,4,1,0.8
B07F27DK7C,5,4,1,0.8
B07GC51TYL,5,4,1,0.8
B07GQJWXCB,5,4,1,0.8
B07MVYSDXT,5,4,1,0.8
B07NPPD6Y4,5,4,1,0.8
B081C4LQFK,5,4,1,0.8
B086VYKNDF,5,4,1,0.8
B093H8ZWM9,5,4,1,0.8
B00009RB1I,5,3,2,0.6
B0002KHT8Y,5,3,2,0.6
B0011DL8T2,5,3,2,0.6
B001B9VSFK,5,3,2,0.6
B001MPXPQS,5,3,2,0.6
B00279LKBK,5,3,2,0.6
B00622H60M,5,3,2,0.6
B008DI0GV4,5,3,2,0.6
B008II7CS4,5,3,2,0.6
B008S59834,5,3,2,0.6
B008TGSAFE,5,3,2,0.6
B00AQ25NB8,5,3,2,0.6
B00AR59PZ4,5,3,2,0.6
B00CZ9ZSXS,5,3,2,0.6
B00DEIV266,5,3,2,0.6
B00E4AS63A,5,3,2,0.6
B00EWUFETQ,5,3,2,0.6
B00HA72I8S,5,3,2,0.6
B00HEU0EZK,5,3,2,0.6
B00I86O3WE,5,3,2,0.6
B00IYLWEJW,5,3,2,0.6
B00KHVAOAS,5,3,2,0.6
B00L5HZCPU,5,3,2,0.6
B00MNAE3KS,5,3,2,0.6
B00NEP1VXI,5,3,2,0.6
B00T2HC1V8,5,3,2,0.6
B00TAHJOYC,5,3,2,0.6
B00VFU35EW,5,3,2,0.6
B00VKOHS2I,5,3,2,0.6
B00WTWQMQI,5,3,2,0.6
B00X6QE9MK,5,3,2,0.6
B00XYMVBBI,5,3,2,0.6
B00ZJLQBEY,5,3,2,0.6
B00ZPQB9RW,5,3,2,0.6
B0108L8MIC,5,3,2,0.6
B015QZDY5G,5,3,2,0.6
B01683P5AC,5,3,2,0.6
B0182PKATA,5,3,2,0.6
B0189OQF8Y,5,3,2,0.6
B01AKTK50U,5,3,2,0.6
B01BTG39WO,5,3,2,0.6
B01C7532DM,5,3,2,0.6
B01D4EFHUQ,5,3,2,0.6
B01DL9K0LK,5,3,2,0.6
B01DOVXRJC,5,3,2,0.6
B01E6A1WX8,5,3,2,0.6
B01F8P1TI8,5,3,2,0.6
B01FHPHF9Q,5,3,2,0.6
B01FSMJW7Q,5,3,2,0.6
B01GOINCUQ,5,3,2,0.6
B01HCWXUIC,5,3,2,0.6
B01I764O64,5,3,2,0.6
B01IN65E7G,5,3,2,0.6
B01J9A0LE6,5,3,2,0.6
B01JYVH7L0,5,3,2,0.6
B01KI25HUC,5,3,2,0.6
B01LMKB63G,5,3,2,0.6
B01LY7YE06,5,3,2,0.6
B01MXGNEG4,5,3,2,0.6
B01N94AZJC,5,3,2,0.6
B072Z6DWJM,5,3,2,0.6
B073WVN4WV,5,3,2,0.6
B074WF5KPB,5,3,2,0.6
B075VZJWV8,5,3,2,0.6
B075YZB74T,5,3,2,0.6
B0761QVCVC,5,3,2,0.6
B076MPFLY3,5,3,2,0.6
B077P7DDNQ,5,3,2,0.6
B077W2RCN7,5,3,2,0.6
B078K4HSPB,5,3,2,0.6
B079KW81R1,5,3,2,0.6
B079WPYH6Q,5,3,2,0.6
B07D231R46,5,3,2,0.6
B07DM82YBT,5,3,2,0.6
B07FZ5HZLM,5,3,2,0.6
B07HHCHF7Y,5,3,2,0.6
B07JGP1232,5,3,2,0.6
B07MB1HM15,5,3,2,0.6
B07NXW5397,5,3,2,0.6
B07QB96HW1,5,3,2,0.6
B07RX6429D,5,3,2,0.6
B07T8L1SX2,5,3,2,0.6
B07THXX6VD,5,3,2,0.6
B07TJGTQVJ,5,3,2,0.6
B07YX3QT1D,5,3,2,0.6
B087C2DYGZ,5,3,2,0.6
B087J3H22J,5,3,2,0.6
B08B81KHK3,5,3,2,0.6
B08KJF6Y6C,5,3,2,0.6
B08SGGVJKD,5,3,2,0.6
B08XQ881PC,5,3,2,0.6
B09DYL2V3R,5,3,2,0.6
B0006PJTKG,5,2,3,0.4
B001B9S416,5,2,3,0.4
B001ECZJYU,5,2,3,0.4
B001KYQ21Q,5,2,3,0.4
B001TVURZW,5,2,3,0.4
B002PILPCW,5,2,3,0.4
B004H2P8QI,5,2,3,0.4
B004OF5CFU,5,2,3,0.4
B005B6GCN2,5,2,3,0.4
B005F11WP6,5,2,3,0.4
B005V3AUK6,5,2,3,0.4
B006RG5B78,5,2,3,0.4
B007MXK11G,5,2,3,0.4
B008MBHDAE,5,2,3,0.4
B00A2AZ97M,5,2,3,0.4
B00A6I4IWM,5,2,3,0.4
B00AXXHCLY,5,2,3,0.4
B00B8P5CTA,5,2,3,0.4
B00BG8WQ48,5,2,3,0.4
B00BGFIITI,5,2,3,0.4
B00BHQKTHU,5,2,3,0.4
B00CO26T5W,5,2,3,0.4
B00DL3AQG6,5,2,3,0.4
B00EORAP4G,5,2,3,0.4
B00EVBYX2K,5,2,3,0.4
B00HSH0DPU,5,2,3,0.4
B00J3CDS7I,5,2,3,0.4
B00MT767M2,5,2,3,0.4
B00QZX8PEO,5,2,3,0.4
B00TOX0ODM,5,2,3,0.4
B00U2X1P54,5,2,3,0.4
B00VVV8YW8,5,2,3,0.4
B00XC8OIDC,5,2,3,0.4
B00ZW0ABG6,5,2,3,0.4
B016BYHW6I,5,2,3,0.4
B017S4RW9M,5,2,3,0.4
B0182YRUSA,5,2,3,0.4
B0191H610U,5,2,3,0.4
B01A9GUE6E,5,2,3,0.4
B01AB4B2UG,5,2,3,0.4
B01ARHEHMC,5,2,3,0.4
B01CJ9QPOE,5,2,3,0.4
B01EYAQIS4,5,2,3,0.4
B01F4N9MEC,5,2,3,0.4
B01FY4WF54,5,2,3,0.4
B01H4O5J32,5,2,3,0.4
B01IDOV7TC,5,2,3,0.4
B01KT7BRNC,5,2,3,0.4
B01L2SQC8C,5,2,3,0.4
B01LVXCGG0,5,2,3,0.4
B01M3PWBLM,5,2,3,0.4
B01MFA9HBO,5,2,3,0.4
B01MPYAO28,5,2,3,0.4
B01MQTDH4J,5,2,3,0.4
B01MXLP1T1,5,2,3,0.4
B01MYTWR2T,5,2,3,0.4
B01MYXTFH5,5,2,3,0.4
B01N3OYSUY,5,2,3,0.4
B01N7ODHA0,5,2,3,0.4
B01N7V8MOA,5,2,3,0.4
B06W588LSQ,5,2,3,0.4
B06XCP1ST6,5,2,3,0.4
B06XD8FS2L,5,2,3,0.4
B06XXY2TLN,5,2,3,0.4
B0728KY299,5,2,3,0.4
B072J4HZWG,5,2,3,0.4
B072JX8LV5,5,2,3,0.4
B072K1ZW8L,5,2,3,0.4
B0736QP68Z,5,2,3,0.4
B073FCBZ29,5,2,3,0.4
B073SBNLJJ,5,2,3,0.4
B075CYW9R5,5,2,3,0.4
B0761GY67F,5,2,3,0.4
B077TBSVK8,5,2,3,0.4
B079HF1LRD,5,2,3,0.4
B07BR5QSTK,5,2,3,0.4
B07C97XHJH,5,2,3,0.4
B07FQ9T8PB,5,2,3,0.4
B07GW8JZYJ,5,2,3,0.4
B07GWF7NS9,5,2,3,0.4
B07H3PJQQC,5,2,3,0.4
B07JFP4MBS,5,2,3,0.4
B07JMMGRB1,5,2,3,0.4
B07LFV749P,5,2,3,0.4
B07QJVZPJ1,5,2,3,0.4
B07R4MW4XF,5,2,3,0.4
B07RRVNQSV,5,2,3,0.4
B07SL5LS7D,5,2,3,0.4
B07T6ZBK8R,5,2,3,0.4
B07TCW2ZST,5,2,3,0.4
B07TD8JG2Y,5,2,3,0.4
B07VQYMBHH,5,2,3,0.4
B07XJYFZ5N,5,2,3,0.4
B07YKVX2Y9,5,2,3,0.4
B07YWPSBRR,5,2,3,0.4
B082NKQ4ZT,5,2,3,0.4
B085DP826T,5,2,3,0.4
B085G2WD6P,5,2,3,0.4
B085VDL9FB,5,2,3,0.4
B0865WJPBZ,5,2,3,0.4
B086MXNB55,5,2,3,0.4
B087T98YJR,5,2,3,0.4
B0882TZR45,5,2,3,0.4
B088D25NNM,5,2,3,0.4
B088M5XHDP,5,2,3,0.4
B089LR2Y1S,5,2,3,0.4
B08BXNM5W5,5,2,3,0.4
B08BYLGK9C,5,2,3,0.4
B08DD6BFFM,5,2,3,0.4
B08F7TZZQT,5,2,3,0.4
B08GL53KLW,5,2,3,0.4
B08NJ9BRQV,5,2,3,0.4
B08NWZJ3J8,5,2,3,0.4
B08Z3BCMS3,5,2,3,0.4
B08ZJ6FQQD,5,2,3,0.4
B09B4Y3Z41,5,2,3,0.4
B09HCC3P2Q,5,2,3,0.4
B000VVTFO0,5,1,4,0.2
B001281404,5,1,4,0.2
B001D0812A,5,1,4,0.2
B001TLNJGQ,5,1,4,0.2
B003KWWEQS,5,1,4,0.2
B004L152NE,5,1,4,0.2
B009CA7BWO,5,1,4,0.2
B00AEVP8QG,5,1,4,0.2
B00B18O19G,5,1,4,0.2
B00BCMR1NY,5,1,4,0.2
B00BEYJYKS,5,1,4,0.2
B00BPPIR22,5,1,4,0.2
B00CP3KU4Q,5,1,4,0.2
B00FEYVHCW,5,1,4,0.2
B00LOOU9BG,5,1,4,0.2
B00TPDSM4E,5,1,4,0.2
B00UI9785I,5,1,4,0.2
B00Y6ZJKTC,5,1,4,0.2
B0132I2FDG,5,1,4,0.2
B018I4BPPI,5,1,4,0.2
B01A3I5IGE,5,1,4,0.2
B01C3UL0R6,5,1,4,0.2
B01C8404OC,5,1,4,0.2
B01D6O4Y12,5,1,4,0.2
B01FHYPJO0,5,1,4,0.2
B01H1I65Y8,5,1,4,0.2
B01HSKZE8M,5,1,4,0.2
B01INSN2K0,5,1,4,0.2
B01JH0T0Q8,5,1,4,0.2
B01KFENEXK,5,1,4,0.2
B01MT7IFVM,5,1,4,0.2
B01N1T0RZ8,5,1,4,0.2
B06XD9TTK3,5,1,4,0.2
B06XHPHHR4,5,1,4,0.2
B06XKGMPDL,5,1,4,0.2
B06XPRCLMM,5,1,4,0.2
B071CKL3X3,5,1,4,0.2
B071FQHTPF,5,1,4,0.2
B071NGBP29,5,1,4,0.2
B07467LHZ7,5,1,4,0.2
B074FVZ7TN,5,1,4,0.2
B0751LTLTV,5,1,4,0.2
B0765BXL28,5,1,4,0.2
B0773F5L73,5,1,4,0.2
B077D7NWK4,5,1,4,0.2
B0797GW888,5,1,4,0.2
B0797MXMCP,5,1,4,0.2
B07C9DBKCT,5,1,4,0.2
B07CQ4GN39,5,1,4,0.2
B07DFDRWNB,5,1,4,0.2
B07FDWYCTL,5,1,4,0.2
B07G7B3F1F,5,1,4,0.2
B07NN4VC8Z,5,1,4,0.2
B07PWLXFR5,5,1,4,0.2
B07RM1C9GK,5,1,4,0.2
B07S981P9Z,5,1,4,0.2
B07TK6647L,5,1,4,0.2
B07TKZRNGZ,5,1,4,0.2
B07TLD6JKT,5,1,4,0.2
B07X1KJKQD,5,1,4,0.2
B07X5LXMGQ,5,1,4,0.2
B07X6JKNDC,5,1,4,0.2
B07XTJWHM1,5,1,4,0.2
B07YJBSPFC,5,1,4,0.2
B07YJCW7GR,5,1,4,0.2
B0812BGRJM,5,1,4,0.2
B083FLMW47,5,1,4,0.2
B083K3NN8R,5,1,4,0.2
B0851D69FK,5,1,4,0.2
B085C74MZ2,5,1,4,0.2
B086C61XHH,5,1,4,0.2
B086JJBF6L,5,1,4,0.2
B08737DGCY,5,1,4,0.2
B088FN65SB,5,1,4,0.2
B0891RG1KC,5,1,4,0.2
B08B7ZF7LF,5,1,4,0.2
B08MF5RX8B,5,1,4,0.2
B08PNSF418,5,1,4,0.2
B094K4XZBX,5,1,4,0.2
B0000ZLF18,5,0,5,0.0
B003H3O02G,5,0,5,0.0
B005HJBCLK,5,0,5,0.0
B00ANSD2LI,5,0,5,0.0
B00B3M5GZS,5,0,5,0.0
B00MQTR48E,5,0,5,0.0
B00NV6A3P2,5,0,5,0.0
B00O8B9X0U,5,0,5,0.0
B00VG0RQCS,5,0,5,0.0
B00Y3DF9X8,5,0,5,0.0
B01CDVFPXU,5,0,5,0.0
B01ETMKWFW,5,0,5,0.0
B01FMWXLN8,5,0,5,0.0
B01GZVQXGC,5,0,5,0.0
B01JOL7EHM,5,0,5,0.0
B01M4M0CT7,5,0,5,0.0
B072B8SD7S,5,0,5,0.0
B07531ZR12,5,0,5,0.0
B078397R2G,5,0,5,0.0
B0798S8C41,5,0,5,0.0
B079C7X4ZQ,5,0,5,0.0
B07BSZLT6R,5,0,5,0.0
B07C8XX5H4,5,0,5,0.0
B07CVHWC68,5,0,5,0.0
B07H2VMJ8G,5,0,5,0.0
B07H3MGNJ9,5,0,5,0.0
B07JDLPB68,5,0,5,0.0
B07MM4MVR6,5,0,5,0.0
B07RZBYN7G,5,0,5,0.0
B07TVFCPGP,5,0,5,0.0
